name,year,kms_driven,fuel_type,Price
Honda City i DTec SV,2016,50856,Diesel,802999
Honda City i VTEC VX,2017,18300,Petrol,890000
Maruti Swift LDI,2015,59292,Diesel,495000
Maruti Celerio ZXI Optional AMT BSIV,2018,10000,Petrol,545000
Maruti Baleno Zeta Automatic,2018,21147,Petrol,775000
Honda City i-DTEC ZX,2017,69000,Diesel,925000
Mahindra Marazzo M8,2019,10000,Diesel,1450000
Maruti Swift AMT VDI,2018,16000,Diesel,790000
Toyota Innova Crysta 2.4 VX MT 8S BSIV,2017,36000,Diesel,1789999
Maruti Baleno Delta,2017,37000,Petrol,620000
Maruti Celerio VDi,2016,61173,Diesel,375000
Maruti Swift VDI BSIV W ABS,2016,77321,Diesel,595000
Audi A4 35 TDI Premium Plus,2016,30000,Diesel,2450000
Mahindra XUV500 W8 2WD,2014,75000,Diesel,850000
Maruti Baleno Alpha CVT,2017,51000,Petrol,750000
Maruti Baleno Alpha,2018,17000,Petrol,775000
Maruti Swift Vdi BSIII,2008,100000,Diesel,260000
Audi A6 2.0 TDI Premium Plus,2013,35000,Diesel,2000000
Hyundai EON Sportz,2017,10000,Petrol,300000
Mahindra XUV500 AT W10 AWD,2016,91567,Diesel,1300000
Maruti Celerio VXI,2017,50000,Petrol,380000
Hyundai Grand i10 1.2 Kappa Sportz Option,2017,60000,Petrol,480000
Maruti Alto 800 LXI,2016,35000,Petrol,240000
Hyundai Verna 1.4 VTVT,2014,33400,Petrol,500000
Maruti Swift LXI Optional-O,2015,36000,Petrol,420000
Ford Figo Diesel ZXI,2011,180000,Diesel,130000
Maruti Alto K10 2010-2014 VXI,2012,80000,Petrol,110000
Maruti Alto LX BSIII,2007,120000,Petrol,120000
Maruti Swift Dzire AMT ZDI,2017,80000,Diesel,700000
Maruti Swift Dzire LDI,2018,120000,Diesel,550000
Tata Indigo CS LX (TDI) BS-III,2014,110000,Diesel,190000
Toyota Etios Liva 1.4 VD,2018,70000,Diesel,665000
Mahindra Xylo D4,2014,120000,Diesel,445000
Hyundai i20 Magna 1.4 CRDi (Diesel),2012,92686,Diesel,340000
Hyundai Sonata 2.0L CRDi MT,2009,180000,Diesel,330000
Tata Manza Club Class Quadrajet90 LX,2012,80000,Diesel,270000
Mahindra XUV500 AT W8 FWD,2015,70000,Diesel,1044999
Maruti Swift Ldi BSIV,2009,117000,Diesel,279000
Ford Aspire Trend Plus,2018,15000,Petrol,620000
Skoda Octavia L and K 1.9 TDI (MT),2007,100000,Diesel,250000
Hyundai Verna 1.6 SX VTVT AT,2012,83000,Petrol,475000
Chevrolet Cruze LTZ AT,2016,67600,Diesel,750000
Mitsubishi Pajero Sport Anniversary Edition,2015,160000,Diesel,1250000
Hyundai EON Era Plus,2014,80000,Petrol,250000
Honda Amaze VX i-DTEC,2013,100000,Diesel,445000
Volkswagen Jetta 2.0 TDI Comfortline,2010,100000,Diesel,400000
Hyundai i20 1.4 CRDi Era,2010,90000,Diesel,350000
Skoda Rapid Ultima 1.6 TDI Elegance,2012,140000,Diesel,295000
Maruti Swift Dzire VXI 1.2,2018,25000,Petrol,600000
Toyota Innova Crysta 2.4 GX MT 8S BSIV,2018,20000,Diesel,1650000
Maruti 800 AC,2012,30000,Petrol,100000
Ford Aspire Trend Plus,2018,13000,Petrol,690000
Hyundai i20 1.2 Asta,2018,42000,Petrol,710000
Hyundai EON 1.0 Kappa Magna Plus Optional,2018,10000,Petrol,350000
Maruti Alto K10 2010-2014 VXI,2012,13000,Petrol,220000
Renault Triber RXZ BSIV,2019,6500,Petrol,700000
Hyundai EON Magna Plus,2013,49500,Petrol,198000
Hyundai i20 1.4 CRDi Sportz,2011,50000,Diesel,350000
Tata Indigo CR4,2011,175000,Diesel,210000
Tata Indigo eCS LX BSIV,2011,175000,Diesel,210000
Hyundai Accent Gvs,2003,120000,Petrol,70000
Maruti Ritz ZDi,2014,110000,Diesel,375000
Maruti Swift Dzire VXi,2012,112048,Petrol,380000
Honda City 1.5 S MT,2010,98000,Petrol,360000
Mahindra XUV500 W6 2WD,2015,41000,Diesel,944999
Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2016,120000,Diesel,620000
Toyota Platinum Etios 1.4 GXD,2018,116000,Diesel,780000
Maruti Swift LXI,2020,1000,Petrol,445000
Hyundai Xcent 1.2 VTVT S AT,2018,15000,Petrol,575000
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2018,5000,Diesel,975000
Tata Tiago 2019-2020 XZ Plus Dual Tone,2019,3500,Petrol,450000
Maruti Swift 1.3 VXi,2009,91000,Petrol,198000
Ford Figo 1.5D Trend MT,2017,56000,Diesel,495000
Toyota Innova 2.5 G (Diesel) 7 Seater,2013,215000,Diesel,830000
Mahindra XUV500 W6 2WD,2012,40000,Diesel,800000
Maruti Swift VDI BSIV W ABS,2010,70000,Diesel,300000
Maruti Ritz VDi,2013,120000,Diesel,300000
Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2003,120000,Diesel,200000
Honda Brio 1.2 S MT,2017,30400,Petrol,480000
Honda BR-V i-DTEC VX MT,2017,24000,Diesel,950000
Honda BR-V i-VTEC VX MT,2017,30646,Petrol,840000
Hyundai Verna 1.6 CRDi S,2017,15000,Diesel,800000
Volkswagen Vento 1.5 TDI Comfortline,2017,50000,Diesel,750000
Hyundai EON Era Plus,2017,34000,Petrol,254999
Maruti Ertiga SHVS ZDI Plus,2016,54000,Diesel,725000
Mercedes-Benz B Class B200 CDI Sport,2016,40000,Diesel,1859000
Chevrolet Beat LT,2012,120000,Petrol,145000
Tata Nexon 1.2 Revotron XM,2018,15000,Petrol,750000
Volkswagen Ameo 1.5 TDI Comfortline AT,2017,50000,Diesel,655000
Ford Figo Diesel ZXI,2011,84000,Diesel,210000
Honda City 1.5 E MT,2011,50000,Petrol,450000
Hyundai Santro Sportz AMT BSIV,2019,25000,Petrol,466000
Ford Figo Aspire Facelift,2018,14681,Diesel,624000
Ford Figo 1.5D Titanium MT,2015,52000,Diesel,580000
Hyundai Santro Sportz BSIV,2019,18500,Petrol,430000
Tata Indigo CS eLX BS IV,2012,50000,Diesel,155000
Datsun RediGO 1.0 S,2017,35000,Petrol,240000
Toyota Etios G,2016,15500,Petrol,540000
Tata Indigo CS LX (TDI) BS III,2013,120000,Diesel,250000
Tata Indigo eCS VX BSIV,2012,60000,Diesel,260000
Mahindra Scorpio LX,2011,80000,Diesel,550000
Ford Ecosport 1.0 Ecoboost Titanium Optional,2014,43011,Petrol,550000
Renault Duster 110PS Diesel RxL,2015,136000,Diesel,600000
Ford Figo Aspire 1.5 TDCi Titanium,2017,15000,Diesel,550000
Mahindra Bolero SLX,2011,110000,Diesel,370000
Hyundai i10 Magna 1.1L,2008,100000,Petrol,250000
Maruti Alto LXi BSIII,2005,70000,Petrol,125000
Tata Indica Vista Aqua 1.4 TDI,2010,110000,Diesel,200000
Honda WR-V i-DTEC S,2017,127991,Diesel,675000
Mitsubishi Lancer 2.0 GLd,1999,198000,Diesel,150000
Tata Indigo eCS GLX,2010,65000,Petrol,290000
Maruti Esteem Lxi,2002,90000,Petrol,95000
Maruti Ciaz 1.3 Zeta,2018,20000,Diesel,889000
Volkswagen Ameo 1.2 MPI Comfortline,2016,60000,Petrol,400000
Renault KWID RXT Optional,2018,13120,Petrol,390000
Jeep Compass 2.0 Longitude BSIV,2017,87500,Diesel,1550000
Hyundai Verna 1.6 SX CRDi (O),2014,125000,Diesel,600000
Hyundai Elite i20 Asta Option CVT BSIV,2018,25000,Petrol,800000
Maruti Ertiga ZDI,2013,120000,Diesel,600000
Hyundai Verna 1.6 VTVT SX,2015,35000,Petrol,795000
Hyundai i20 Asta Option 1.4 CRDi,2016,25000,Diesel,735000
Skoda Octavia L and K 1.9 TDI MT,2005,120000,Diesel,250000
Renault KWID AMT,2018,25000,Petrol,400000
Hyundai Accent CRDi,2005,79000,Diesel,130000
Renault Lodgy 85PS RxE,2015,125000,Diesel,600000
Mahindra Xylo D2 BSIV,2014,140000,Diesel,395000
Hyundai i20 Active 1.4 SX,2016,80000,Diesel,720000
Honda City S,2011,110000,Petrol,450000
Ford Figo Aspire 1.2 Ti-VCT Titanium,2018,25000,Petrol,700000
Honda Mobilio RS Option i DTEC,2015,46000,Diesel,1000000
Hyundai Santro Magna,2020,1000,Petrol,500000
Maruti 800 AC BSII,2007,60000,Petrol,125000
Renault Lodgy 85PS RxZ,2015,80000,Diesel,690000
Jeep Compass 2.0 Limited,2017,120000,Diesel,1550000
Tata Indica V2 1.2 GLE BSIII,2013,110000,Petrol,170000
Fiat Linea Emotion (Diesel),2010,110000,Diesel,275000
Toyota Innova 2.5 V Diesel 8-seater,2007,200000,Diesel,500000
Volkswagen Jetta 2.0L TDI Highline,2013,80000,Diesel,950000
Maruti Swift Dzire ZDI,2019,24000,Diesel,802999
Maruti Swift Dzire VDI,2013,150000,Diesel,470000
Renault KWID RXT,2015,60000,Petrol,300000
Renault Duster 110PS Diesel RxL,2014,116000,Diesel,600000
Ford Figo Diesel Celebration Edition,2013,104300,Diesel,275000
Mahindra KUV 100 D75 K8,2018,30000,Diesel,700000
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014,33000,Diesel,3250000
Volkswagen Ameo 1.5 TDI Comfortline,2020,25000,Diesel,800000
Audi A6 2.0 TDI,2014,60000,Diesel,2200000
Hyundai Verna CRDi SX ABS,2007,121000,Diesel,245000
Hyundai Verna CRDi SX,2010,120000,Diesel,310000
Hyundai Verna CRDi SX ABS,2007,120000,Diesel,245000
Volkswagen Polo Petrol Comfortline 1.2L,2011,110000,Petrol,450000
Volkswagen Jetta 2.0L TDI Highline AT,2013,84000,Diesel,850000
Honda CR-V 2.4 4WD AT,2004,120000,Petrol,325000
Maruti Swift VDI,2013,100000,Diesel,409999
Volvo XC60 Inscription D5 BSIV,2018,50000,Diesel,5500000
Hyundai Creta 1.6 CRDi SX Option,2015,73500,Diesel,1000000
Hyundai Xcent 1.1 CRDi SX,2016,34000,Diesel,590000
Nissan Kicks XV D BSIV,2019,23000,Diesel,1200000
Ford Fiesta 1.4 SXi TDCi ABS,2008,163000,Diesel,175000
Chevrolet Optra Magnum 2.0 LT,2011,119000,Diesel,300000
Toyota Innova Crysta 2.8 ZX AT BSIV,2017,50000,Diesel,2175000
Honda City i-DTEC VX,2019,10500,Diesel,1110000
Mitsubishi Lancer 2.0 LXd,2000,280000,Diesel,150000
Volkswagen Vento Diesel Highline,2013,155000,Diesel,325000
Ford Fiesta 1.4 SXi TDCi ABS,2010,163000,Diesel,325000
Honda City 2017-2020 GXi,2008,75000,Petrol,280000
Maruti Estilo LXI,2008,56000,Petrol,160000
Honda City i DTec E,2016,80000,Diesel,765000
Honda City i DTEC V,2014,120000,Diesel,640000
Tata Indica V2 DLE BSIII,2007,120000,Diesel,65000
Skoda Octavia Ambiente 1.9 TDI MT,2007,175000,Diesel,195000
Maruti Alto 800 LXI,2017,15000,Petrol,295000
Maruti Swift Dzire ZDI,2012,100000,Diesel,625000
Maruti Wagon R LX Minor,2009,80000,Petrol,160000
Maruti Celerio VXI,2015,84000,Petrol,330000
Ford Figo Petrol LXI,2010,50000,Petrol,180000
Fiat Palio 1.2 ELX,2003,50000,Petrol,70000
Maruti Omni 8 Seater BSIV,2012,35000,Petrol,150000
Hyundai i10 Era,2011,30000,Petrol,300000
Hyundai i20 1.2 Asta Dual Tone,2018,2388,Petrol,730000
Maruti Vitara Brezza LDi,2017,16200,Diesel,650000
Maruti Alto 800 CNG LXI Optional,2019,10000,CNG,330000
Maruti Alto K10 VXI Airbag,2019,15000,Petrol,366000
Hyundai Verna VTVT 1.6 SX Option,2019,5000,Petrol,1149000
Datsun GO D,2016,42000,Petrol,150000
Hyundai Santro Xing GL Plus,2013,120000,Petrol,187000
Tata Safari DICOR 2.2 LX 4x2,2011,60000,Diesel,425000
Maruti 800 Std,2012,76000,Petrol,150000
Ford Aspire Trend Plus,2018,15000,Petrol,620000
Skoda Octavia L and K 1.9 TDI (MT),2007,100000,Diesel,250000
Hyundai Verna 1.6 SX VTVT AT,2012,83000,Petrol,475000
Chevrolet Cruze LTZ AT,2016,67600,Diesel,750000
Mitsubishi Pajero Sport Anniversary Edition,2015,160000,Diesel,1250000
Hyundai EON Era Plus,2014,80000,Petrol,250000
Honda Amaze VX i-DTEC,2013,100000,Diesel,445000
Volkswagen Jetta 2.0 TDI Comfortline,2010,100000,Diesel,400000
Hyundai i20 1.4 CRDi Era,2010,90000,Diesel,350000
Skoda Rapid Ultima 1.6 TDI Elegance,2012,140000,Diesel,295000
Maruti Swift Dzire VXI 1.2,2018,25000,Petrol,600000
Toyota Innova Crysta 2.4 GX MT 8S BSIV,2018,20000,Diesel,1650000
Maruti 800 AC,2012,30000,Petrol,100000
Ford Aspire Trend Plus,2018,13000,Petrol,690000
Hyundai i20 1.2 Asta,2018,42000,Petrol,710000
Hyundai EON 1.0 Kappa Magna Plus Optional,2018,10000,Petrol,350000
Maruti Alto K10 2010-2014 VXI,2012,13000,Petrol,220000
Renault Triber RXZ BSIV,2019,6500,Petrol,700000
Hyundai EON Magna Plus,2013,49500,Petrol,198000
Hyundai i20 1.4 CRDi Sportz,2011,50000,Diesel,350000
Maruti Baleno Alpha 1.2,2016,35000,Petrol,650000
Mahindra Verito 1.5 D4 BSIV,2015,120000,Diesel,380000
Tata Zest Revotron 1.2 XT,2014,50000,Petrol,360000
Skoda Rapid 1.6 MPI Elegance,2012,116000,Petrol,385000
Hyundai Verna 1.6 SX CRDi (O),2012,110000,Diesel,590000
Mahindra XUV500 W4,2013,70000,Diesel,750000
Fiat Grande Punto 1.3 Emotion (Diesel),2011,100000,Diesel,254999
Hyundai Grand i10 SportZ Edition,2015,20000,Petrol,499000
Maruti Swift Dzire AMT ZDI Plus,2018,60000,Diesel,730000
Honda Jazz 1.5 V i DTEC,2016,30000,Diesel,650000
Renault Pulse RxL,2012,75000,Diesel,220000
Maruti Swift 1.3 ZXI,2006,110000,Petrol,229999
Maruti Swift 1.3 VXi,2006,90000,Petrol,215000
Tata Indica V2 DLS TC,2006,110000,Diesel,100000
Hyundai Accent GLS 1.6,2004,120000,Petrol,110000
Tata Indica Vista Aqua 1.4 TDI,2009,48000,Diesel,152000
Maruti Ignis Zeta AMT,2020,5000,Petrol,600000
Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2016,120000,Diesel,620000
Toyota Platinum Etios 1.4 GXD,2018,116000,Diesel,780000
Maruti Swift LXI,2020,1000,Petrol,445000
Hyundai Xcent 1.2 VTVT S AT,2018,15000,Petrol,575000
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2018,5000,Diesel,975000
Tata Tiago 2019-2020 XZ Plus Dual Tone,2019,3500,Petrol,450000
Ford Figo 1.5D Titanium MT,2015,80000,Diesel,480000
Maruti Omni MPI STD BSIII 8-STR W/ IMMOBILISER,2008,48676,Petrol,110000
Hyundai Santro Xing XL eRLX Euro II,2006,60000,Petrol,105000
BMW 6 Series GT 630d Luxury Line,2018,30000,Diesel,5830000
Hyundai i20 1.2 Magna Executive,2014,72000,Petrol,415000
Maruti Swift VXI BSIV,2015,51000,Petrol,475000
Maruti Ignis Zeta,2017,29000,Petrol,525000
Maruti Wagon R VXI 1.2,2015,28000,Petrol,365000
Maruti Swift VDI BSIV,2011,97000,Diesel,375000
Maruti Swift Dzire VDI,2018,59000,Diesel,765000
Maruti Swift Dzire VDI,2019,27000,Diesel,770000
Renault KWID RXT,2018,30000,Petrol,350000
Mahindra Scorpio 1.99 S6 Plus,2015,70000,Diesel,875000
Mahindra XUV500 W6 2WD,2014,69000,Diesel,780000
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,15000,Diesel,990000
Maruti Swift Dzire VDI,2019,35700,Diesel,800000
Hyundai Verna 1.6 SX,2012,120000,Diesel,350000
Volkswagen Polo Diesel Comfortline 1.2L,2013,120000,Diesel,325000
Volkswagen Polo Diesel Comfortline 1.2L,2013,80000,Diesel,360000
Maruti Alto K10 2010-2014 VXI,2010,120000,Petrol,148000
Maruti Baleno Delta 1.3,2017,36000,Diesel,670000
Toyota Etios Liva GD,2014,120000,Diesel,430999
Maruti Omni E MPI STD BS IV,2017,9000,Petrol,260000
Tata Nano Lx BSIV,2012,50000,Petrol,70000
Renault KWID Climber 1.0 MT BSIV,2019,35000,Petrol,300000
Mahindra Xylo E4,2011,130000,Diesel,150000
Ford Figo Diesel Titanium,2010,70000,Diesel,260000
Maruti Swift Dzire VDi,2012,90000,Diesel,320000
Tata Nexon 1.2 Revotron XM,2018,35000,Petrol,700000
Volkswagen Polo Petrol Highline 1.2L,2012,80000,Petrol,415000
Maruti Swift Vdi BSIII,2008,120000,Diesel,260000
Tata Nano Cx,2011,80000,Petrol,70000
Toyota Etios Liva G,2015,30000,Petrol,515000
Hyundai Verna 1.6 CRDi SX,2016,60000,Diesel,803999
Skoda Octavia L and K 1.9 TDI (MT),2007,200000,Diesel,275000
Ford EcoSport 1.5 TDCi Titanium BSIV,2017,101000,Diesel,934000
Ford Fiesta 1.4 Duratorq ZXI,2007,110000,Diesel,210000
Toyota Innova 2.5 G (Diesel) 8 Seater,2014,136000,Diesel,1050000
Chevrolet Tavera B2 8 Seats BSIII,2011,250000,Diesel,650000
Chevrolet Cruze LTZ,2012,74000,Diesel,550000
Chevrolet Tavera Neo LT-L - 9 seats BSII,2010,265000,Diesel,285000
Honda Jazz 1.2 VX i VTEC,2015,22700,Petrol,700000
Hyundai Grand i10 Sportz,2016,45000,Petrol,525000
Maruti Eeco 5 Seater AC BSIV,2011,36000,Petrol,250000
Maruti Swift Dzire ZDI,2015,57000,Diesel,575000
Tata Tiago 1.05 Revotorq XZ,2018,33000,Diesel,540000
Maruti Ertiga VXI,2012,59000,Petrol,560000
Volkswagen Vento Diesel Highline,2012,200000,Diesel,380000
Ford Figo Petrol Titanium,2011,80000,Petrol,240000
Chevrolet Spark 1.0 LT LPG,2012,70000,LPG,300000
Datsun RediGO S,2018,50000,Petrol,280000
Maruti Ritz VDi,2011,118000,Diesel,350000
Tata Indica Vista TDI LS,2014,250000,Diesel,110000
Tata Nexon 1.5 Revotorq XZ Plus,2018,20000,Diesel,980000
Tata Nexon 1.5 Revotorq XZ Plus,2018,21871,Diesel,969999
Mahindra KUV 100 mFALCON D75 K8,2016,120000,Diesel,357000
Tata Indica Vista TDI LX,2014,100000,Diesel,280000
Mahindra Bolero 2011-2019 ZLX,2012,50000,Diesel,430000
Maruti Swift VDI BSIV,2014,50000,Diesel,217000
Maruti Alto 800 LXI Airbag,2015,70000,Petrol,250000
Chevrolet Enjoy 1.3 TCDi LS 8,2016,80000,Diesel,525000
Tata Tiago 1.2 Revotron XZ,2018,25000,Petrol,500000
Mahindra Scorpio S5 BSIV,2019,60000,Diesel,1000000
Maruti Alto 800 LXI Optional,2017,25000,Petrol,316000
Maruti Alto 800 VXI Optional,2018,50000,Petrol,350000
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018,14000,Diesel,950000
Maruti 800 AC,2005,55425,Petrol,45000
Mahindra Bolero 2011-2019 SLX,2013,76000,Diesel,475000
Toyota Fortuner 2.8 4WD AT BSIV,2020,3000,Diesel,3200000
Mahindra TUV 300 T8,2016,139000,Diesel,600000
Volkswagen Vento 1.6 Highline,2014,100000,Petrol,430000
Hyundai Creta 1.6 CRDi SX,2015,60000,Diesel,965000
Skoda Rapid 1.6 MPI AT Elegance,2013,35000,Petrol,395000
Tata Sumo CX 9 Seater,2008,120000,Diesel,150000
Maruti Ertiga ZDI,2013,37659,Diesel,700000
Maruti Ritz VDi,2012,89000,Diesel,250000
Maruti Ertiga ZDI,2013,37500,Diesel,680000
Tata Tiago 1.2 Revotron XTA,2018,5000,Petrol,500000
Hyundai Grand i10 1.2 Kappa Asta,2013,21000,Petrol,420000
Maruti Alto K10 LXI,2017,10000,Petrol,290000
Maruti Swift Dzire VDI,2017,30000,Diesel,750000
Maruti Eeco 7 Seater Standard BSIV,2015,19800,Petrol,300000
Maruti Ritz VDi,2011,90000,Diesel,250000
Honda Brio Exclusive Edition,2014,33033,Petrol,335000
Hyundai Grand i10 AT Asta,2015,63063,Petrol,465000
Maruti Wagon R LXI Minor,2007,70000,Petrol,100000
Maruti Wagon R LX BSIII,2007,80000,Petrol,100000
Maruti Ertiga VDI,2013,120000,Diesel,550000
Maruti Swift Dzire VDi,2012,120000,Diesel,341000
Hyundai Grand i10 1.2 CRDi Sportz,2017,50000,Diesel,600000
Honda City i DTEC VX,2014,167000,Diesel,650000
Chevrolet Spark 1.0 PS,2008,80000,Petrol,75527
Tata Indigo CS eLX BS IV,2014,100000,Diesel,215000
Maruti Ciaz ZDi Plus SHVS,2017,60000,Diesel,650000
Renault Captur 1.5 Diesel RXT,2017,50000,Diesel,900000
Hyundai i20 Sportz 1.2,2014,17000,Petrol,500000
Maruti Baleno Delta 1.2,2017,46000,Petrol,550000
Maruti Swift VDI Optional,2015,60000,Diesel,475000
Maruti Wagon R LX,2006,198000,Petrol,65000
Hyundai Xcent 1.1 CRDi SX,2015,60000,Diesel,425000
Toyota Corolla Altis Diesel D4DJ,2012,90000,Diesel,476999
Chevrolet Spark 1.0 LS,2011,40000,Petrol,150000
Maruti Alto LXi,2011,90000,Petrol,225000
Maruti Alto LXi,2010,80000,Petrol,190000
Maruti Alto LX,2003,164000,Petrol,100000
Mahindra Bolero SLE BSIII,2011,70000,Diesel,400000
Audi Q5 35TDI Premium Plus,2018,31800,Diesel,3975000
Honda CR-V 2.0L 2WD AT,2016,74000,Petrol,1350000
Lexus ES 300h,2019,20000,Petrol,5150000
Jaguar XF 2.0 Diesel Portfolio,2017,45000,Diesel,3200000
Jeep Wrangler 2016-2019 3.6 4X4,2017,17000,Petrol,4100000
Mahindra Thar CRDe AC,2018,12000,Diesel,900000
Toyota Camry 2.5 Hybrid,2016,68089,Petrol,2000000
Honda Jazz VX,2016,56494,Petrol,550000
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,79328,Diesel,750000
Honda Amaze V CVT Petrol BSIV,2019,7032,Petrol,779000
BMW 5 Series 520d Sport Line,2018,10000,Diesel,4000000
Mercedes-Benz E-Class Exclusive E 200 BSIV,2019,17000,Petrol,5200000
Land Rover Discovery Sport TD4 SE,2019,21000,Diesel,4500000
Tata Hexa XE,2017,26500,Diesel,969999
Mercedes-Benz S-Class S 350 CDI,2017,37000,Diesel,6000000
Hyundai Grand i10 1.2 Kappa Magna AT,2016,45629,Petrol,475000
Hyundai Venue SX Plus Turbo DCT BSIV,2019,3500,Petrol,1125000
Honda CR-V 2.4L 4WD AT AVN,2017,52000,Petrol,1650000
Mahindra Bolero Power Plus SLE,2019,35000,Diesel,740000
Mahindra KUV 100 G80 K2,2018,15000,Petrol,400000
Maruti Wagon R LXI Optional,2018,14000,Petrol,430000
Mahindra XUV300 W8 Option BSIV,2019,20000,Petrol,1132000
Maruti Wagon R LXI BS IV,2017,68850,Petrol,352000
Tata Tiago 1.2 Revotron XE,2016,45775,Petrol,252999
Chevrolet Spark 1.0 LT,2012,70000,Petrol,80000
Maruti Wagon R LXI,2015,68203,Petrol,313000
Hyundai Grand i10 SportZ Edition,2014,30000,Petrol,380000
Renault KWID RXL,2018,25000,Petrol,350000
Renault Duster 85PS Diesel RxE,2016,90000,Diesel,600000
Tata Manza Aqua Quadrajet,2011,97343,Diesel,88000
Maruti Omni 8 Seater BSII,2008,70000,Petrol,160000
Maruti Omni E 8 Str STD,2008,70000,Petrol,125000
Hyundai i10 Sportz,2014,31000,Petrol,290000
Mahindra Scorpio S4 7 Seater,2014,70000,Diesel,650000
Maruti Eeco CNG 5 Seater AC BSIV,2015,20000,CNG,380000
Hyundai EON D Lite Plus,2014,62000,Petrol,180000
Maruti 800 AC,2008,29000,Petrol,75000
Tata Safari DICOR 2.2 LX 4x2,2012,82507,Diesel,132000
Chevrolet Beat LS,2010,60000,Petrol,110000
Maruti Alto K10 VXI,2018,10000,Petrol,390000
Hyundai i20 Asta 1.2,2015,70000,Petrol,550000
Hyundai Santro Xing XG,2004,70000,Petrol,70000
Maruti 800 AC BSIII,2008,59400,Petrol,70000
Hyundai EON Era Plus,2013,20000,Petrol,275000
Maruti SX4 Vxi BSIII,2009,125876,Petrol,250000
Jeep Compass 1.4 Limited Plus BSIV,2019,5000,Petrol,2100000
Tata Sumo MKII GX BS IV,2011,90000,Diesel,250000
Isuzu D-Max V-Cross 4X4,2017,56800,Diesel,1250000
Audi A4 2.0 TDI,2014,60000,Diesel,1500000
Toyota Innova Crysta 2.5 VX BS IV,2011,60000,Diesel,800000
Toyota Fortuner 4x2 Manual,2014,150000,Diesel,1380000
Maruti Celerio VXI AT,2014,65204,Petrol,325000
Hyundai Venue SX Plus Dual Tone Turbo DCT,2019,2286,Petrol,1150000
Maruti Swift AMT ZXI,2018,15732,Petrol,655000
Mahindra Thar DI 4X4,2019,13000,Diesel,890000
Maruti Ignis 1.2 Zeta BSIV,2018,33000,Petrol,525000
Hyundai i10 Magna 1.1L,2014,100000,Petrol,300000
BMW 3 Series 320d GT Luxury Line,2017,39000,Diesel,2950000
BMW 5 Series 520d Luxury Line,2019,10000,Diesel,5200000
Honda City i VTEC VX,2018,28900,Petrol,925000
Honda City 1.5 S MT,2017,49523,Petrol,675000
Maruti Vitara Brezza VDi,2018,48000,Diesel,745000
Maruti Vitara Brezza ZDi,2018,17000,Diesel,835000
Volkswagen Polo 1.5 TDI Comfortline,2019,36800,Diesel,695000
Maruti Vitara Brezza LDi Option,2018,36521,Diesel,725000
Maruti Swift Dzire VXI 1.2 BS IV,2017,90000,Petrol,620000
Maruti Zen Classic,1998,80000,Petrol,58000
Nissan Sunny Diesel XL,2014,71000,Diesel,335000
Mahindra XUV500 W6 2WD,2011,108000,Diesel,475000
Renault Duster 85PS Diesel RxL,2015,75000,Diesel,484999
Maruti Ciaz ZXi Plus,2015,33000,Petrol,610000
Hyundai Creta 1.6 CRDi SX Option,2015,50000,Diesel,1000000
Renault KWID Climber 1.0 MT BSIV,2019,35000,Petrol,300000
Hyundai Creta 1.6 SX Option Executive,2018,15000,Petrol,1405000
Maruti Ciaz Delta BSIV,2018,22000,Petrol,650000
Hyundai Creta 1.6 CRDi SX,2015,108000,Diesel,850000
Audi Q5 3.0 TDI Quattro,2014,76131,Diesel,1850000
Hyundai i10 Magna,2012,40000,Petrol,267000
Hyundai EON Magna Plus,2013,47000,Petrol,215000
