name,company,year,kms_driven,fuel_type,Price
Maruti celerio zxi,Maruti,2018,10000,Petrol,580000
Hyundai creta 1.6,Hyundai,2015,70000,Diesel,1000000
Tata zest quadrajet,Tata,2017,80000,Diesel,459999
Maruti swift vdi,Maruti,2015,50000,Diesel,635000
Hyundai verna 1.6,Hyundai,2014,83000,Diesel,650000
Maruti swift dzire,Maruti,2013,116000,Diesel,525000
Fiat grande punto,Fiat,2015,60000,Petrol,350000
Maruti swift dzire,Maruti,2008,175802,Diesel,320000
Toyota innova 2.5,Toyota,2006,192000,Diesel,450000
Volkswagen vento petrol,Volkswagen,2011,73840,Petrol,227000
Mahindra bolero di,Mahindra,2011,162000,Diesel,325000
Datsun redigo amt,Datsun,2018,20000,Petrol,275000
Hyundai grand i10,Hyundai,2013,75000,Petrol,300000
Volkswagen vento 1.5,Volkswagen,2015,120000,Diesel,550000
Skoda rapid monte,Skoda,2017,40000,Diesel,900000
Maruti alto lxi,Maruti,2010,20000,Petrol,165000
Hyundai eon magna,Hyundai,2014,70000,Petrol,210000
Renault duster 110ps,Renault,2016,30000,Diesel,650000
Mahindra xuv500 w8,Mahindra,2014,120000,Diesel,680000
Renault kwid 1.0,Renault,2019,25000,Petrol,390000
Renault kwid rxl,Renault,2016,80000,Petrol,260000
Maruti swift dzire,Maruti,2013,67000,Petrol,450000
Hyundai i10 era,Hyundai,2008,120000,Petrol,130000
Maruti vitara brezza,Maruti,2019,9000,Diesel,890000
Honda city i,Honda,2014,80000,Diesel,750000
Chevrolet tavera neo,Chevrolet,2011,120000,Diesel,350000
Hyundai eon 1.0,Hyundai,2017,26442,Petrol,270000
Maruti ertiga bsiv,Maruti,2017,35000,Petrol,700000
Maruti alto lxi,Maruti,2010,28000,Petrol,130000
Maruti ertiga zdi,Maruti,2015,80000,Diesel,650000
Maruti alto lx,Maruti,2005,39000,Petrol,55000
Maruti wagon r,Maruti,2017,20000,Petrol,475000
Nissan sunny diesel,Nissan,2013,50000,Diesel,325000
Honda jazz 1.2,Honda,2017,40000,Petrol,615000
Hyundai grand i10,Hyundai,2015,15000,Petrol,390000
Maruti swift amt,Maruti,2019,15000,Petrol,650000
Maruti swift vxi,Maruti,2015,30000,Petrol,440000
Honda city i,Honda,2014,70000,Diesel,600000
Chevrolet spark 1.0,Chevrolet,2012,80000,Petrol,170000
Mahindra bolero 2011-2019,Mahindra,2013,80000,Diesel,499000
Hyundai verna 1.6,Hyundai,2016,80000,Diesel,800000
Maruti swift vxi,Maruti,2020,5000,Petrol,600000
Honda brio 1.2,Honda,2017,50000,Petrol,400000
Maruti swift dzire,Maruti,2017,65000,Diesel,700000
Maruti baleno alpha,Maruti,2017,35000,Diesel,800000
Honda jazz 1.5,Honda,2015,90000,Diesel,600000
Maruti swift vdi,Maruti,2016,100000,Diesel,580000
Renault kwid rxt,Renault,2016,15000,Petrol,350000
Ford figo diesel,Ford,2011,147000,Diesel,204999
Hyundai i20 asta,Hyundai,2009,120000,Diesel,310000
Ford figo 1.5d,Ford,2016,69000,Diesel,459999
Maruti ciaz zdi,Maruti,2017,80000,Diesel,860000
Hyundai i10 lpg,Hyundai,2012,97000,LPG,275000
Renault kwid rxt,Renault,2016,15000,Petrol,390000
Maruti alto lx,Maruti,2005,50800,Petrol,110000
Hyundai xcent 1.1,Hyundai,2018,40142,Diesel,665000
Hyundai i20 1.2,Hyundai,2019,9400,Petrol,721000
Mahindra kuv 100,Mahindra,2016,62000,Diesel,390000
Mahindra thar crde,Mahindra,2019,12584,Diesel,975000
Hyundai elite i20,Hyundai,2019,4300,Petrol,685000
Maruti swift vxi,Maruti,2019,14548,Petrol,595000
Ford ecosport 1.5,Ford,2018,44772,Diesel,900000
Maruti ertiga zdi,Maruti,2018,48500,Diesel,950000
Hyundai i20 2015-2017,Hyundai,2017,28782,Petrol,570000
Hyundai i20 asta,Hyundai,2018,28451,Petrol,700000
Maruti vitara brezza,Maruti,2018,36500,Diesel,910000
Maruti swift dzire,Maruti,2018,44885,Diesel,751000
Tata indica vista,Tata,2009,110000,Diesel,135000
Hyundai creta 1.6,Hyundai,2017,41000,Diesel,975000
Maruti ertiga shvs,Maruti,2019,50000,Diesel,925000
Maruti ertiga zdi,Maruti,2016,66000,Diesel,725000
Maruti ertiga vdi,Maruti,2013,65000,Diesel,550000
Hyundai i20 diesel,Hyundai,2014,76000,Diesel,550000
Toyota innova 2.5,Toyota,2013,95000,Diesel,750000
Honda city 1.5,Honda,2013,55000,Petrol,475000
Datsun go plus,Datsun,2017,65000,Petrol,325000
Maruti ertiga vdi,Maruti,2017,76000,Diesel,725000
Maruti ertiga vxi,Maruti,2018,47000,Petrol,775000
Maruti swift dzire,Maruti,2017,70000,Diesel,625000
Hyundai santro gls,Hyundai,2009,56000,Petrol,195000
Maruti swift zdi,Maruti,2014,89000,Diesel,470000
Maruti swift vdi,Maruti,2013,57000,Diesel,380000
Maruti swift dzire,Maruti,2017,70000,Diesel,650000
Hyundai eon era,Hyundai,2016,49200,Petrol,275000
Honda civic 1.8,Honda,2009,125000,Petrol,220000
Hyundai i10 era,Hyundai,2008,60000,Petrol,200000
Maruti eeco 5,Maruti,2015,120000,Petrol,315000
Maruti alto lxi,Maruti,2004,110000,Petrol,90000
Maruti wagon r,Maruti,2007,70000,Petrol,120000
Maruti wagon r,Maruti,2006,168000,Petrol,90000
Hyundai grand i10,Hyundai,2015,60000,Diesel,370000
Maruti swift vdi,Maruti,2016,131111,Diesel,595000
Mahindra renault logan,Mahindra,2007,120000,Diesel,150000
Maruti swift dzire,Maruti,2012,58400,Diesel,400000
Maruti alto k10,Maruti,2016,23400,Petrol,310000
Maruti celerio vxi,Maruti,2018,50000,Petrol,385000
Maruti swift 1.3,Maruti,2005,158107,Petrol,105000
Hyundai santro sportz,Hyundai,2019,3010,Petrol,521000
Tata manza aqua,Tata,2010,80000,Diesel,180000
Ford fiesta exi,Ford,2011,155000,Diesel,220000
Maruti 800 ac,Maruti,1998,70000,Petrol,40000
Hyundai grand i10,Hyundai,2018,4000,Petrol,540000
Maruti alto lxi,Maruti,2007,35000,Petrol,140000
Maruti zen vxi,Maruti,2003,121000,Petrol,200000
Ford ecosport 1.5,Ford,2015,110000,Diesel,650000
Ford fiesta 1.4,Ford,2010,170000,Diesel,229999
Maruti swift vdi,Maruti,2010,175000,Diesel,305000
Ford fiesta 1.4,Ford,2008,163000,Diesel,200000
Mahindra xylo d2,Mahindra,2010,77088,Diesel,465000
Nissan micra diesel,Nissan,2011,110000,Diesel,210000
Mahindra bolero 2011-2019,Mahindra,2016,136511,Diesel,570000
Maruti ertiga zxi,Maruti,2015,80000,Petrol,570000
Maruti ertiga zxi,Maruti,2015,60000,Petrol,650000
Maruti swift dzire,Maruti,2016,36000,Petrol,620000
Maruti wagon r,Maruti,2012,65000,Petrol,250000
Bmw x1 sdrive20d,Bmw,2011,50000,Diesel,1000000
Maruti wagon r,Maruti,2012,60000,LPG,300000
Fiat grande punto,Fiat,2013,82500,Diesel,300000
Ford ecosport 1.5,Ford,2018,30000,Diesel,810000
Chevrolet cruze ltz,Chevrolet,2011,100000,Diesel,270000
Maruti swift dzire,Maruti,2015,70000,Diesel,470000
Tata zest quadrajet,Tata,2017,85000,Diesel,400000
Maruti wagon r,Maruti,2014,60000,Petrol,300000
Maruti alto 800,Maruti,2015,20000,Petrol,170000
Renault duster 110ps,Renault,2014,80000,Diesel,455999
Mahindra xylo d2,Mahindra,2009,100000,Diesel,121000
Hyundai santro ls,Hyundai,2002,75000,Petrol,35000
Maruti swift 1.3,Maruti,2005,100000,Petrol,85000
Maruti vitara brezza,Maruti,2016,80000,Diesel,650000
Tata bolt revotron,Tata,2017,35000,Petrol,350000
Chevrolet beat diesel,Chevrolet,2013,139000,Diesel,125000
Maruti alto ax,Maruti,2005,90000,Petrol,80000
Maruti omni e,Maruti,2009,120000,Petrol,120000
Honda city 2017-2020,Honda,2008,100000,Petrol,250000
Volkswagen vento diesel,Volkswagen,2011,90000,Diesel,225000
Mahindra bolero slx,Mahindra,2007,105000,Diesel,215000
Hyundai xcent 1.2,Hyundai,2017,40000,Diesel,450000
Hyundai xcent 1.2,Hyundai,2017,90000,Petrol,509999
Maruti alto 800,Maruti,2015,36710,Petrol,245000
Maruti sx4 s,Maruti,2016,28180,Diesel,620000
Datsun go plus,Datsun,2019,4000,Petrol,590000
Maruti ritz vdi,Maruti,2014,30000,Diesel,370000
Maruti swift vxi,Maruti,2013,15000,Petrol,350000
Maruti baleno alpha,Maruti,2017,20000,Petrol,580000
Hyundai grand i10,Hyundai,2018,56000,Petrol,450000
Hyundai i20 active,Hyundai,2017,19000,Petrol,600000
Hyundai i20 1.2,Hyundai,2017,70000,Petrol,450000
Tata indigo cs,Tata,2009,30000,Diesel,150000
Maruti eeco 5,Maruti,2019,15000,Petrol,400000
Maruti alto 800,Maruti,2013,85000,Petrol,185000
Maruti swift amt,Maruti,2018,50000,Petrol,625000
Hyundai i20 active,Hyundai,2019,20000,Petrol,700000
Maruti wagon r,Maruti,2017,25000,Petrol,390000
Tata nexon 1.2,Tata,2018,25000,Petrol,625000
Maruti swift dzire,Maruti,2014,50000,Petrol,400000
Hyundai i20 1.4,Hyundai,2011,150000,Diesel,380000
Toyota corolla altis,Toyota,2009,90000,Petrol,400000
Tata zest revotron,Tata,2019,100000,Petrol,620000
Ford fiesta classic,Ford,2008,180000,Diesel,190000
Maruti alto 800,Maruti,2013,50000,Petrol,210000
Maruti ritz vdi,Maruti,2012,80000,Diesel,270000
Maruti zen std,Maruti,1999,100000,Petrol,45000
Hyundai eon d,Hyundai,2014,93000,Petrol,220000
Mahindra bolero 2011-2019,Mahindra,2014,11500,Diesel,550000
Hyundai i20 asta,Hyundai,2013,120000,Petrol,370000
Hyundai santro xing,Hyundai,2006,100000,Petrol,95000
Mahindra xylo d2,Mahindra,2015,50000,Diesel,650000
Honda city v,Honda,2012,120000,Petrol,550000
Ford fiesta 1.4,Ford,2010,100000,Diesel,225000
Maruti 800 std,Maruti,2004,57000,Petrol,40000
Hyundai eon era,Hyundai,2016,60000,Petrol,280000
Ford figo aspire,Ford,2017,44077,Petrol,570000
Maruti alto 800,Maruti,2017,90000,Petrol,290000
Hyundai i20 active,Hyundai,2018,50000,Diesel,720000
Ford ecosport 1.5,Ford,2017,60000,Diesel,800000
Hyundai i10 era,Hyundai,2012,20000,Petrol,265000
Maruti alto lx,Maruti,2010,90000,Petrol,135000
Ford figo 1.5d,Ford,2016,70000,Diesel,350000
Maruti swift 1.3,Maruti,2008,80000,Petrol,200000
Chevrolet enjoy 1.3,Chevrolet,2016,80000,Diesel,490000
Hyundai verna 1.6,Hyundai,2012,72000,Diesel,450000
Mahindra scorpio 1.99,Mahindra,2016,50000,Diesel,950000
Maruti swift dzire,Maruti,2012,90000,Petrol,355000
Hyundai elite i20,Hyundai,2019,17000,Petrol,700000
Mahindra scorpio vlx,Mahindra,2012,70000,Diesel,459999
Volkswagen polo diesel,Volkswagen,2012,74000,Diesel,350000
Maruti alto lx,Maruti,2006,60000,Petrol,85000
Maruti alto 800,Maruti,2016,15000,Petrol,290000
Honda wr-v i-dtec,Honda,2019,72000,Diesel,1000000
Tata indica v2,Tata,2008,25000,Petrol,85000
Maruti alto lxi,Maruti,2003,114000,Petrol,65000
Honda city 1.5,Honda,2005,120000,Petrol,75000
Tata indica vista,Tata,2009,55768,Diesel,170000
Hyundai grand i10,Hyundai,2017,40000,Petrol,525000
Maruti wagon r,Maruti,2020,70000,Petrol,265000
Tata tigor 1.2,Tata,2018,50000,Petrol,459999
Maruti alto k10,Maruti,2017,20000,Petrol,250000
Maruti swift dzire,Maruti,2013,70000,Diesel,395000
Hyundai grand i10,Hyundai,2014,60000,Petrol,375000
Tata indica vista,Tata,2009,120000,Diesel,120000
Maruti ritz vdi,Maruti,2011,110000,Diesel,290000
Tata tiago 1.2,Tata,2017,60000,Petrol,409999
Chevrolet spark 1.0,Chevrolet,2009,30000,Petrol,200000
Skoda rapid 1.5,Skoda,2018,35000,Diesel,900000
Maruti 800 std,Maruti,2003,50000,Petrol,50000
Renault duster 110ps,Renault,2012,100000,Diesel,450000
Mahindra xuv500 w8,Mahindra,2012,80000,Diesel,650000
Volkswagen crosspolo 1.5,Volkswagen,2014,84000,Diesel,300000
Ford fiesta 1.5,Ford,2014,60000,Diesel,425000
Maruti zen vxi,Maruti,1998,50000,Petrol,55000
Hyundai i10 magna,Hyundai,2011,60000,Petrol,200000
Mahindra xuv500 w10,Mahindra,2015,100000,Diesel,975000
Mahindra bolero 2011-2019,Mahindra,2013,70000,Diesel,450000
Mahindra bolero 2011-2019,Mahindra,2014,82500,Diesel,600000
Mahindra bolero 2011-2019,Mahindra,2014,76000,Diesel,550000
Tata indica vista,Tata,2011,87000,Diesel,180000
Mahindra xylo e4,Mahindra,2010,120000,Diesel,300000
Tata zest revotron,Tata,2016,70000,Petrol,350000
Maruti swift dzire,Maruti,2014,90000,Diesel,465000
Tata manza aura,Tata,2010,188000,Diesel,200000
Chevrolet enjoy tcdi,Chevrolet,2014,120000,Diesel,350000
Honda city i,Honda,2015,80000,Petrol,650000
Hyundai i10 magna,Hyundai,2010,123278,Petrol,150000
Honda city i,Honda,2014,100000,Diesel,560000
Hyundai i20 active,Hyundai,2015,90000,Diesel,625000
Ford figo diesel,Ford,2012,110000,Diesel,220000
Ford figo diesel,Ford,2013,110000,Diesel,250000
Tata zest quadrajet,Tata,2018,70000,Diesel,575000
Mahindra xuv500 w8,Mahindra,2015,65000,Diesel,1050000
Tata new safari,Tata,2012,90000,Diesel,200000
Maruti alto 800,Maruti,2016,50000,Petrol,262000
Hyundai eon era,Hyundai,2018,33000,Petrol,299000
Maruti alto 800,Maruti,2015,26500,Petrol,250000
Hyundai santro xing,Hyundai,2011,60000,Petrol,140000
Maruti swift dzire,Maruti,2013,70000,Diesel,360000
Datsun go a,Datsun,2015,80000,Petrol,210000
Hyundai i20 1.4,Hyundai,2017,60000,Diesel,600000
Skoda fabia 1.2l,Skoda,2011,100000,Diesel,210000
Volkswagen vento diesel,Volkswagen,2011,80000,Diesel,300000
Hyundai grand i10,Hyundai,2016,35000,Petrol,450000
Hyundai grand i10,Hyundai,2019,10000,Petrol,550000
Tata indica vista,Tata,2011,80000,Diesel,100000
Hyundai eon era,Hyundai,2012,50000,Petrol,185000
Maruti wagon r,Maruti,2006,90000,Petrol,80000
Maruti alto 800,Maruti,2017,80000,Petrol,295000
Renault kwid climber,Renault,2017,25000,Petrol,360000
Maruti alto k10,Maruti,2014,70000,Petrol,210000
Hyundai elite i20,Hyundai,2019,80000,Petrol,585000
Volkswagen polo select,Volkswagen,2016,50000,Diesel,560000
Honda city i,Honda,2015,70000,Diesel,600000
Datsun go t,Datsun,2017,60000,Petrol,330000
Hyundai verna vtvt,Hyundai,2019,15000,Petrol,990000
Toyota etios diesel,Toyota,2012,90000,Diesel,300000
Tata nexon 1.2,Tata,2018,28000,Petrol,650000
Hyundai elite i20,Hyundai,2019,20000,Petrol,695000
Hyundai grand i10,Hyundai,2014,60000,Diesel,300000
Maruti alto 800,Maruti,2015,22000,Petrol,270000
Tata new safari,Tata,2010,70000,Diesel,185000
Chevrolet sail hatchback,Chevrolet,2013,80000,Diesel,200000
Maruti wagon r,Maruti,2019,35000,CNG,459999
Tata nexon 1.5,Tata,2018,60000,Diesel,860000
Tata tiago 1.2,Tata,2018,20000,Petrol,400000
Maruti ritz vdi,Maruti,2013,142000,Diesel,240000
Maruti swift dzire,Maruti,2015,72000,Diesel,570000
Ford ecosport 1.5,Ford,2018,90000,Diesel,850000
Ford figo diesel,Ford,2011,80000,Diesel,155000
Hyundai i20 1.4,Hyundai,2011,125000,Diesel,270000
Maruti ciaz zxi,Maruti,2015,33000,Petrol,610000
Hyundai creta 1.6,Hyundai,2015,50000,Diesel,1000000
Hyundai xcent 1.2,Hyundai,2018,35000,Diesel,500000
Honda amaze s,Honda,2018,43000,Diesel,700000
Maruti alto lxi,Maruti,2007,60000,Petrol,135000
Mahindra scorpio lx,Mahindra,2012,148000,Diesel,430000
Hyundai verna 1.6,Hyundai,2014,70000,Diesel,625000
Nissan sunny xl,Nissan,2011,96000,Petrol,280000
Maruti ritz vdi,Maruti,2012,70000,Diesel,220000
Maruti ignis 1.2,Maruti,2017,18484,Petrol,620000
Tata safari dicor,Tata,2011,70000,Diesel,300000
Maruti alto lx,Maruti,2010,25000,Petrol,180000
Volkswagen polo diesel,Volkswagen,2013,120000,Diesel,250000
Maruti swift dzire,Maruti,2017,55000,Petrol,480000
Ford ecosport 1.5,Ford,2019,10000,Petrol,885000
Mahindra kuv 100,Mahindra,2020,60000,Diesel,550000
Maruti swift dzire,Maruti,2018,30000,Diesel,800000
Hyundai santro xing,Hyundai,2013,65000,Petrol,180000
Maruti estilo lxi,Maruti,2010,27000,Petrol,200000
Hyundai i20 sportz,Hyundai,2012,50000,Diesel,380000
Tata tiago nrg,Tata,2019,2560,Petrol,520000
Maruti alto lx,Maruti,2004,60000,Petrol,90000
Maruti wagon r,Maruti,2016,80000,Petrol,330000
Maruti 800 dx,Maruti,1999,50000,Petrol,40000
Chevrolet enjoy tcdi,Chevrolet,2015,120000,Diesel,370000
Honda city v,Honda,2009,120000,Petrol,290000
Hyundai eon magna,Hyundai,2013,47000,Petrol,215000
Toyota innova 2.5,Toyota,2012,90000,Diesel,610000
Hyundai i20 asta,Hyundai,2013,110000,Diesel,380000
Hyundai verna 1.6,Hyundai,2012,103655,Diesel,400000
Hyundai i20 petrol,Hyundai,2018,25000,Petrol,700000
Renault duster 110ps,Renault,2014,80000,Diesel,650000
Tata nano twist,Tata,2014,50000,Petrol,95000
Mahindra xuv500 w10,Mahindra,2015,56975,Diesel,1147000
Hyundai santro xing,Hyundai,2010,110000,Petrol,150000
Maruti alto lx,Maruti,2008,80000,Petrol,120000
Hyundai santro at,Hyundai,2003,74770,CNG,130000
Ford fiesta exi,Ford,2010,187000,Diesel,180000
Ford fiesta classic,Ford,2013,69000,Diesel,325000
Ford ecosport 1.5,Ford,2018,27000,Diesel,950000
Ford ecosport 1.5,Ford,2014,132000,Diesel,500000
Ford aspire titanium,Ford,2017,75000,Diesel,725000
Ford figo aspire,Ford,2015,18000,Petrol,500000
Hyundai i20 2015-2017,Hyundai,2016,10000,Diesel,650000
Maruti swift vdi,Maruti,2010,80000,Diesel,285000
Ford fiesta classic,Ford,2012,137000,Diesel,200000
Volkswagen vento diesel,Volkswagen,2011,65000,Diesel,295000
Honda city 2017-2020,Honda,2007,120000,Petrol,160000
Maruti celerio vxi,Maruti,2017,10000,Petrol,450000
Datsun go plus,Datsun,2016,20000,Petrol,385000
Ford fiesta classic,Ford,2011,93500,Diesel,350000
Maruti swift dzire,Maruti,2019,70000,Diesel,558000
Hyundai santro xing,Hyundai,2010,56000,Petrol,165000
Hyundai i20 sportz,Hyundai,2012,80000,Diesel,300000
Mahindra xuv500 w8,Mahindra,2012,100000,Diesel,900000
Bmw x5 3.0d,Bmw,2008,60000,Diesel,830000
Bmw 5 series,Bmw,2008,70000,Diesel,890000
Skoda rapid 1.5,Skoda,2014,65000,Diesel,640000
Mahindra scorpio s10,Mahindra,2015,70000,Diesel,900000
Chevrolet enjoy tcdi,Chevrolet,2013,60000,Diesel,450000
Maruti ciaz 1.3,Maruti,2018,82000,Diesel,825000
Tata aria pleasure,Tata,2013,80000,Diesel,500000
Mahindra kuv 100,Mahindra,2017,5000,Petrol,325000
Renault duster 110ps,Renault,2014,133000,Diesel,450000
Honda wr-v i-vtec,Honda,2017,25000,Petrol,675000
Tata zest revotron,Tata,2017,15000,Petrol,415000
Hyundai creta 1.4,Hyundai,2017,40000,Diesel,1100000
Volkswagen ameo 1.2,Volkswagen,2016,35000,Petrol,500000
Mahindra bolero 2011-2019,Mahindra,2014,70000,Diesel,509999
Mahindra scorpio 2006-2009,Mahindra,2007,152000,Diesel,200000
Maruti 800 ac,Maruti,2007,100000,Petrol,60000
Hyundai verna 1.6,Hyundai,2013,80000,Diesel,500000
Tata indica v2,Tata,2009,100000,Diesel,45000
Renault kwid rxt,Renault,2017,50000,Petrol,270000
Hyundai i20 active,Hyundai,2017,40000,Petrol,550000
Renault kwid 1.0,Renault,2016,60000,Petrol,235000
Honda jazz 1.5,Honda,2015,60000,Diesel,525000
Maruti swift vdi,Maruti,2012,90000,Diesel,325000
Maruti swift dzire,Maruti,2014,90000,Diesel,420000
Maruti alto k10,Maruti,2014,60000,Petrol,229999
Maruti swift dzire,Maruti,2013,80000,Diesel,375000
Mahindra scorpio vlx,Mahindra,2012,120000,Diesel,750000
Tata tiago 1.2,Tata,2018,40000,Petrol,400000
Mahindra xuv500 w6,Mahindra,2013,91000,Diesel,600000
Hyundai santro xing,Hyundai,2008,80000,Petrol,110000
Maruti 800 ac,Maruti,2007,73257,Petrol,45000
Mahindra bolero pik-up,Mahindra,2019,80000,Diesel,722000
Tata tiago 2019-2020,Tata,2020,15000,Petrol,500000
Hyundai verna crdi,Hyundai,2007,110000,Diesel,250000
Skoda rapid 1.5,Skoda,2018,40000,Diesel,950000
Maruti swift dzire,Maruti,2018,30000,Diesel,780000
Hyundai santro asta,Hyundai,2018,30000,Petrol,575000
Hyundai i20 1.2,Hyundai,2017,30000,Petrol,563000
Tata tiago 1.2,Tata,2017,15000,Petrol,450000
Maruti 800 ac,Maruti,1999,26320,Petrol,80000
Hyundai i20 asta,Hyundai,2010,135000,Diesel,320000
Honda civic 1.8,Honda,2008,100000,Petrol,375000
Maruti eeco 5,Maruti,2017,120000,Petrol,400000
Renault kwid 1.0,Renault,2016,60000,Petrol,315000
Bmw 3 series,Bmw,2012,80000,Diesel,1100000
Maruti swift dzire,Maruti,2010,190000,Diesel,350000
Maruti eeco 5,Maruti,2016,120000,Petrol,375000
Ford ikon 1.8,Ford,2005,90000,Diesel,130000
Maruti celerio vxi,Maruti,2015,29000,Petrol,350000
Hyundai santro xing,Hyundai,2011,120000,CNG,170000
Maruti wagon r,Maruti,2010,120000,Petrol,120000
Mahindra xuv500 w6,Mahindra,2015,90000,Diesel,819999
Maruti celerio zxi,Maruti,2018,30000,Petrol,451999
Hyundai grand i10,Hyundai,2016,56000,Petrol,500000
Mahindra tuv 300,Mahindra,2015,120000,Diesel,500000
Maruti swift vdi,Maruti,2015,60000,Diesel,490000
Maruti swift dzire,Maruti,2008,147000,Diesel,200000
Maruti wagon r,Maruti,2012,35000,Petrol,240000
Hyundai i20 1.2,Hyundai,2018,19500,Petrol,655000
Hyundai i20 active,Hyundai,2018,38426,Petrol,620000
Maruti swift vxi,Maruti,2015,35000,Petrol,450000
Maruti wagon r,Maruti,2014,35000,Petrol,310000
Maruti alto lxi,Maruti,2007,50000,Petrol,150000
Chevrolet beat diesel,Chevrolet,2012,120000,Diesel,180000
Tata indica vista,Tata,2011,120000,Diesel,150000
Ford figo diesel,Ford,2011,112000,Diesel,160000
Mahindra scorpio ex,Mahindra,2013,70000,Diesel,600000
Skoda rapid 1.6,Skoda,2012,145000,Diesel,380000
Tata indigo lx,Tata,2007,135000,Diesel,120000
Tata indigo tdi,Tata,2012,146000,Diesel,135000
Hyundai grand i10,Hyundai,2018,10000,Petrol,610000
Volkswagen polo 1.5,Volkswagen,2020,50000,Diesel,260000
Hyundai xcent 1.2,Hyundai,2017,25000,Petrol,500000
Renault kwid 1.0,Renault,2016,20000,Petrol,220000
Honda civic 1.8,Honda,2006,70000,Petrol,121000
Tata indigo cs,Tata,2017,50000,Diesel,350000
Hyundai i20 1.4,Hyundai,2011,100000,Diesel,280000
Tata nexon 1.2,Tata,2020,20000,Petrol,919999
Hyundai i20 1.4,Hyundai,2011,155000,Diesel,320000
Ford figo diesel,Ford,2012,70000,Diesel,140000
Maruti sx4 vdi,Maruti,2012,25000,Diesel,310000
Maruti 800 ex,Maruti,2006,120000,Petrol,65000
Chevrolet enjoy tcdi,Chevrolet,2013,90000,Diesel,300000
Mahindra xuv500 w8,Mahindra,2011,110000,Diesel,575000
Tata xenon xt,Tata,2014,110000,Diesel,440000
Maruti swift vdi,Maruti,2012,100000,Diesel,380000
Tata manza aura,Tata,2010,116700,Petrol,140000
Tata zest quadrajet,Tata,2015,25000,Diesel,475000
Maruti swift ldi,Maruti,2010,176062,Diesel,400000
